Text,Text1,ID,LanguageID,ConditionID,EmotesID,Flags,ChatBubbleDurationMs,VoiceOverPriorityID,SoundKitID1,SoundKitID2,EmoteId1,EmoteId2,EmoteId3,EmoteDelay1,EmoteDelay2,EmoteDelay3,VerifiedBuild
Mark my words!  You won't find faster gryphons anywhere in the Eastern Kingdoms than the ones right here in Thelsamar!,,8209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"If you ask me, there's no greater profession than a miner.  And if you ask me, there's no greater miner than a dwarf!",,8213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The Wildhammer dwarves might have fast steeds, but can those Aerie Peak gryphons stand the heat of The Great Forge?  I think not!",,8217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The best miner has a firm grip on $ghis:her; pick, a stout heart in $ghis:her; chest, and thick, black dust in $ghis:her; hair.",,8220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
The sturdy crate sits in the middle of the lumber mill surrounded by debris and very zealous followers of the Scarlet Crusade.,,8222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,"This bear wanders a path close to where the Talondeep Path lies, due west of Mystral Lake and the Alliance outpost of Silverwind Refuge.  While he is the easiest of the three creatures you will face on the Ashenvale Hunt, he should not be trifled with.  His presence is a constant threat to travelers who sojourn between Ashenvale and the Stonetalon Mountains.",8232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
,"This nightsaber is rumored to be docile in the presence of night elves and their allies, which makes her an even more worthy opponent.  Shadumbra's hunting path takes her from the Raynewood Retreat to our west, ultimately to lands due west of there.  Her fur is the color of pitch, and her speed is not to be underestimated.",8233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
,"The mightiest of all the beasts that make up the Ashenvale Hunt, Sharptalon is let to wander freely by the self-proclaimed guardians of this land, the night elves.  Sharptalon patrols for prey to the south of here, taking delight in rending the unsuspecting and unaware traveler limb from limb.$B$BTo bring down such a beast would be the mightiest of hauls, $n.  I wish you luck in the hunt for this creature!",8234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"Greeting $c - welcome to the front lines in our conquest of Ashenvale!  If you are looking for something to do, then you've come to the right place.  I'm always looking for able-bodied individuals to help bring glory to the Horde!",,8243,0,0,0,0,0,0,0,0,66,0,0,0,0,0,40618
"The dragon hides behind a royal facade. The tablets will reveal her for what she is... If what I have seen holds true, I will not survive this battle, friend. It is you that must finish what I have started. Are your forces ready? Are you ready? We will begin on your command.",,8255,0,0,0,0,0,0,0,0,1,6,25,1000,2000,3000,40618
"If you want to know about the comings and goings of caravans and merchants here in Splintertree Post, then I am fortunately the orc you are looking for.  Unfortunately for you though, I don't like people.$B$BIf you want something, make it quick.",,8257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"The elements speak to us, $c.  They share knowledge that we must learn, and they share secrets that must be kept.",,8258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
Through rigorous retraining I have had to break many students of all they had previously learned so that I might teach them anew.  The service I offer becomes increasingly difficult to perform each time it is done.  It is for that reason that it becomes increasingly expensive with each retraining.  Do you desire that I break you of the talents you have learned?,Through rigorous retraining I have had to break many students of all they had previously learned so that I might teach them anew.  The service I offer becomes increasingly difficult to perform each time it is done.  It is for that reason that it becomes increasingly expensive with each retraining.  Do you desire that I break you of the talents you have learned?,8260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"If you desire, in addition to training, I have it within my power to erase the knowledge of your talents from your mind.  Be warned that every time you undergo this procedure the more difficult it is to perform, and therefore the more expensive it becomes.","If you desire, in addition to training, I have it within my power to erase the knowledge of your talents from your mind.  Be warned that every time you undergo this procedure the more difficult it is to perform, and therefore the more expensive it becomes.",8263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Look at the wisdom and knowledge of the beast, and you will see yourself. Observe as the owl does, learn cleverness from the sabercat, embody the mighty spirit of the wolf.","Look at the wisdom and knowledge of the beast, and you will see yourself. Observe as the owl does, learn cleverness from the sabercat, embody the mighty spirit of the wolf.",8264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The arcane only corrupts those who are weak. Keep up on your training, or you may find a similar fate.","The arcane only corrupts those who are weak. Keep up on your training, or you may find a similar fate.",8267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Welcome, my $g brother : sister;.  If you are here to train, then I would be delighted to train you.$B$BThere will be a time soon where the call of the Emerald Dream will take hold in you.  You will hibernate for many years and walk amongst the purest of forms.  It is there and then that your ultimate training will take place.","Welcome, my $g brother : sister;.  If you are here to train, then I would be delighted to train you.$B$BThere will be a time soon where the call of the Emerald Dream will take hold in you.  You will hibernate for many years and walk amongst the purest of forms.  It is there and then that your ultimate training will take place.",8269,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
What can I do for ya?,What can I do for ya?,8275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I got nothin' more to teach! Not for somebody who knows as much as you do, anyway! You Horde types need to talk to Nogg in Orgrimmar!",,8276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,"I mean you no harm. I am scouting the quilboar and taking notes of their activities. My people have noticed something odd--an emanation or darkness--coming from this area. I've come to investigate, and what I've found is very disturbing.$B$BThere seems to be an undead diplomat who is powerful in the ways of the arcane. I don't believe he's one of the Forsaken... I think it's worse.",8285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"You know enough to be dangerous, but you still look like you need training to me $n.","You know enough to be dangerous, but you still look like you need training to me $n.",8289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Your will is not strong enough to manipulate the forces we control $c.,Your will is not strong enough to manipulate the forces we control $c.,8291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"$n, how may I further your training in the eyes of the Earth Mother?","$n, how may I further your training in the eyes of the Earth Mother?",8293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Many are the paths of the Earth Mother.  May your ancestors watch over you $c.,Many are the paths of the Earth Mother.  May your ancestors watch over you $c.,8294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
It is wise that you humble yourself before me $N in your desire for more warlock knowledge.,It is wise that you humble yourself before me $N in your desire for more warlock knowledge.,8296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I have no time to waste on the likes of you $c.,I have no time to waste on the likes of you $c.,8297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I can tell just by the way you're standing that you're no warrior.  $B$BWhy don't you go do something safe, like read a book.","I can tell just by the way you're standing that you're no warrior.  $B$BWhy don't you go do something safe, like read a book.",8299,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The darkness does not embrace you, $c.  Cease your prattle and remove yourself from my sight!  Be gone!","The darkness does not embrace you, $c.  Cease your prattle and remove yourself from my sight!  Be gone!",8300,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Yer no warrior... Why ye wouldn't even last a day under my training regimen!  $B$BA $c who thinks $ghe's : she's; a warrior.  Ha!,Yer no warrior... Why ye wouldn't even last a day under my training regimen!  $B$BA $c who thinks $ghe's : she's; a warrior.  Ha!,8302,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I do not see the warrior's spirit within you, child.  I have no teachings which would benefit a $c such as yourself.","I do not see the warrior's spirit within you, child.  I have no teachings which would benefit a $c such as yourself.",8303,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The Shattered Hand has been able to place spies throughout the upper citadel of Blackrock. Though the information gathering process has been slow, we have made discoveries that cannot be ignored.",,8309,0,0,0,0,0,0,0,0,1,1,1,0,0,0,40618
It would appear as if the influence of the Black Dragonflight had extended beyond the borders of the Burning Steppes and into the kingdom of Stormwind itself! The usurper has since been unmasked and ousted.,,8311,0,0,0,0,0,0,0,0,1,5,1,0,0,0,40618
"Indeed. The brood mother of the Black Dragonflight had used illusion and trickery to disguise herself as a member of the royal court. Worse yet, she had assumed control of the current Highlord of Stormwind, Bolvar Fordragon.$B$BIt is no wonder that such foolish military decisions had been made. The movement of the Alliance forces as of late had left us scratching our heads. We now understand that the Black Flight was attempting to divide the empire - destroy it from within.",,8313,0,0,0,0,0,0,0,0,1,1,1,0,0,0,40618
"<Thrall laughs.>$B$BSo much to learn still, $r.$B$BYou are too young to remember the wars and bloodshed of ages past. Too young to remember the burden of the curse carried by our people.$B$BOur position with the Alliance right now is a tenuous one. Skirmishes and smaller battles do take place, but there is peace - something our people have not known for millennia. Would you give this up and plunge us into the maw of chaos again but against a new foe? One that will not rest until we are all destroyed?",,8315,0,0,0,0,0,0,0,0,1,6,6,0,0,0,40618
"No, $n, you did not. I do not fault you, however, as yours is a mind much like mine was as a youth: Impetuous, rebellious, and often without a single coherent thought! Traits I can no longer afford to express.$B$BEnough lamenting. $R, I have a task for you; one that you may not survive. ",,8317,0,0,0,0,0,0,0,0,1,5,1,0,0,0,40618
"<Thrall laughs.>$B$BNoted... Now pay attention, $n. The Black Dragonflight brood mother, Onyxia, has been flushed out from her position of power in Stormwind. She has escaped, fleeing to her lair in Dustwallow Marsh.$B$BShe cannot be allowed to live in such close proximity to our capital cities. We must strike before being struck!$B$BI want her destroyed, $n. ",,8319,0,0,0,0,0,0,0,0,11,1,5,0,0,0,40618
"Welcome, my $g brother : sister;.  If you are here to train, then I would be delighted to train you.$B$BWe are the preservers of the balance, now and forever, as Malfurion lies in the Dreaming.  Never forget this.",,8322,0,0,0,0,0,0,0,0,2,0,0,0,0,0,40618
"Welcome, my $g brother : sister;.  If you are here to train, then I would be delighted to train you.$B$BWe are the preservers of the balance, now and forever, as Malfurion lies in the Dreaming.  Never forget this.",,8323,0,0,0,0,0,0,0,0,2,0,0,0,0,0,40618
"I see some interesting characters come and go here at the port. Watch yourself, $n. It's never clear who to trust, what with all of the shady activity that goes on here...",,8325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"So you're here for the Warsong axes. Well, it's about time, $n. That crate has been sitting out there for days, now.$B$BFeel free to haul it away whenever you are ready.",,8326,0,0,0,0,0,0,0,0,1,25,0,0,0,0,40618
"Stonetalon Mountain has many perilous caves through out this region.  Exploring these caves can hold many adventures for those willing to risk life for glory.$B$B$C, perhaps you seek riches that only following your heart and soul can garnish.",,8330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Fish so delicious. You come learn fish? Eat fish? Mmmmm...,,8334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"Yap, I can teach ye to fish.",,8336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
,"Please, leave this place, $n. You know nothing of what troubles us...",8339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
We may have been suffering a drought but there's no shortage of meat! Care to browse my goods?,,8344,0,0,0,0,0,0,0,0,1,6,0,0,0,0,40618
,"Can Zamja help you, $r?",8346,0,0,0,0,0,0,0,0,6,0,0,0,0,0,40618
"I keep 'em fed, kid. Yep, Daryl Riknussun, at yer service.",,8348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"I am an orc of medicine, $r. If you have come here to learn, I shall do my best to teach.",,8364,0,0,0,0,0,0,0,0,1,2,0,0,0,0,40618
,Are you a student of the medical sciences?,8368,0,0,0,0,0,0,0,0,6,0,0,0,0,0,40618
,"Why have you come here, $c?",8370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,"My people, they are as shattered as the relic you seek to repair.",8371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Greetings, $c. Is there something I can help you with?",,8389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"My question to you is this, $c:$BWhich of the Aspects created by the titans became the nefarious creature known as Deathwing?",,8390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"It's always nice when someone wishes to speak to me. How are things with you, $c?",,8391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Now, answer me this, $n:$BWhich creature became the Lich King before spreading the plague across Lordaeron?",,8392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Yeah, you know a few things! If you wanna' learn more you're gonna' have to talk to Georgio Bolero in Stormwind.",,8399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The Thorium Brotherhood possesses the knowledge required to make the sacred arms and armaments of the Fire Lord, but we lack the manpower to obtain the materials required for the crafting.$B$BI, Lokhtos Darkbargainer, have been empowered by the Brotherhood to exchange the exalted recipes for materials gathered from the Molten Core.$B$BPresent your offer, $r.",,8400,0,0,0,0,0,0,0,0,1,1,25,0,0,0,40618
"Want to make your demons more powerful?  It'll cost you, but you've come to the right place.","Want to make your demons more powerful?  It'll cost you, but you've come to the right place.",8402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
You're no warlock and I've no time for you.  Begone!,You're no warlock and I've no time for you.  Begone!,8403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
You've come for training in order to pass it on to your pets?,You've come for training in order to pass it on to your pets?,8406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Ah friend, I only help hunters and their pets.","Ah friend, I only help hunters and their pets.",8407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The Royal Apothecary Society has little patience for fools, as do I.  Perhaps the next time you and I speak of my steeds, you will be considered exalted by the Undercity.  Until then...","The Royal Apothecary Society has little patience for fools, as do I.  Perhaps the next time you and I speak of my steeds, you will be considered exalted by the Undercity.  Until then...",8411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"I only make my mounts available to those who are considered exalted to Orgrimmar and the Orcish race.  Go prove yourself to us, and I'll make my mighty wolves available for your inspection.","I only make my mounts available to those who are considered exalted to Orgrimmar and the Orcish race.  Go prove yourself to us, and I'll make my mighty wolves available for your inspection.",8414,0,0,0,0,0,0,0,0,25,0,0,0,0,0,40618
"I'm sorry $g mon : sis;, but I won't be sellin' my raptors to someone who hasn't proven themselves to be exalted to the Darkspear tribe.  When ya make a stand and show yourself to be no less than exalted to us, then I'll make my raptors available to ya.","I'm sorry $g mon : sis;, but I won't be sellin' my raptors to someone who hasn't proven themselves to be exalted to the Darkspear tribe.  When ya make a stand and show yourself to be no less than exalted to us, then I'll make my raptors available to ya.",8415,0,0,0,0,0,0,0,0,25,0,0,0,0,0,40618
"You are not known to my people.  A kodo is a mighty steed, and it is the product of love and care by my people; such is not given onto strangers.  Until the elders of Thunder Bluff consider you to be exalted, I cannot offer you the sale of a kodo.","You are not known to my people.  A kodo is a mighty steed, and it is the product of love and care by my people; such is not given onto strangers.  Until the elders of Thunder Bluff consider you to be exalted, I cannot offer you the sale of a kodo.",8416,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"Alas $c, you are not considered to be exalted to Darnassus and the night elves of Teldrassil.  Only when you prove yourself to us through deeds - not just mere words - will I then make available my selection of mounts for your perusal.","Alas $c, you are not considered to be exalted to Darnassus and the night elves of Teldrassil.  Only when you prove yourself to us through deeds - not just mere words - will I then make available my selection of mounts for your perusal.",8417,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
Plucky?  I heard race master Kronkrider up on the the tower knows where he is.,Plucky?  I heard race master Kronkrider up on the the tower knows where he is.,8426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"You looking for plucky?  Well, you didn't hear me say this, but... maybe if you ask Kronkrider up in the tower, he'll tell you...","You looking for plucky?  Well, you didn't hear me say this, but... maybe if you ask Kronkrider up in the tower, he'll tell you...",8427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Sorry, but I am not disposed to sell horses to any individual who is not considered to be at least exalted to the Kingdom of Stormwind.  These steeds are the finest you'll find anywhere, and we certainly wouldn't want them in the hands of our enemies.$B$BNot saying you're an enemy, of course... just earn the trust of Stormwind and then we can do business.","Sorry, but I am not disposed to sell horses to any individual who is not considered to be at least exalted to the Kingdom of Stormwind.  These steeds are the finest you'll find anywhere, and we certainly wouldn't want them in the hands of our enemies.$B$BNot saying you're an enemy, of course... just earn the trust of Stormwind and then we can do business.",8428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"Not so fast, $g guy : lady;... I'll not be handing out the reigns of a mighty ram steed to someone that's not a proven ally of the dwarves of Ironforge.  Once you've been recognized as exalted to Ironforge, I'll gladly show you what varieties of rams I have for sale.","Not so fast, $g guy : lady;... I'll not be handing out the reigns of a mighty ram steed to someone that's not a proven ally of the dwarves of Ironforge.  Once you've been recognized as exalted to Ironforge, I'll gladly show you what varieties of rams I have for sale.",8429,0,0,0,0,0,0,0,0,25,0,0,0,0,0,40618
"Erm... I really don't know you that well, sorry.  I mean, as an authorized Mechano-strider dealer, I really only can sell my mounts to those people who are considered exalted amongst the gnomes.  If you ever are recognized as exalted to Gnomeregan, I'd be happy to show you what I have to offer.","Erm... I really don't know you that well, sorry.  I mean, as an authorized Mechano-strider dealer, I really only can sell my mounts to those people who are considered exalted amongst the gnomes.  If you ever are recognized as exalted to Gnomeregan, I'd be happy to show you what I have to offer.",8430,0,0,0,0,0,0,0,0,24,1,0,0,0,0,40618
"You need to be exalted with the dwarves of Ironforge before I will teach you a riding skill, $c.","You need to be exalted with the dwarves of Ironforge before I will teach you a riding skill, $c.",8431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"You need to be exalted with the Forsaken of the Undercity before I will teach you a riding skill, $c.","You need to be exalted with the Forsaken of the Undercity before I will teach you a riding skill, $c.",8432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"You need to be exalted with the gnomes of the Gnomeregan Exiles before I will teach you how to pilot a Mechanostrider, $c.","You need to be exalted with the gnomes of the Gnomeregan Exiles before I will teach you how to pilot a Mechanostrider, $c.",8433,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"You need to be exalted with the humans of Stormwind before I will teach you a riding skill, $c.","You need to be exalted with the humans of Stormwind before I will teach you a riding skill, $c.",8434,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"You need to be exalted with the night elves of Darnassus before I will teach you a riding skill, $c.","You need to be exalted with the night elves of Darnassus before I will teach you a riding skill, $c.",8435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"You need to be exalted with the orcs of Orgrimmar before I will teach you a riding skill, $c.","You need to be exalted with the orcs of Orgrimmar before I will teach you a riding skill, $c.",8436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"You need to be exalted with the tauren of Thunder Bluff before I will teach you a riding skill, $c.","You need to be exalted with the tauren of Thunder Bluff before I will teach you a riding skill, $c.",8437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"You need to be exalted with the trolls of the Darkspear tribe before I will teach you a riding skill, $c.","You need to be exalted with the trolls of the Darkspear tribe before I will teach you a riding skill, $c.",8438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
,I do not believe you possess the mental acuity to grasp the nature of portal magic.,8440,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,"As a mage, you are one of a select group that can conjure a portal to transport you back to this very place.  I can teach you if you are ready.",8441,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,I do not believe you possess the mental acuity to grasp the nature of portal magic.,8443,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,"As a mage, you are one of a select group that can conjure a portal to transport you back to this very place.  I can teach you if you are ready.",8444,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I do not believe you possess the mental acuity to grasp the nature of portal magic.,,8445,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"As a mage, you are one of a select group that can conjure a portal to transport you back to this very place.  I can teach you if you are ready.",,8446,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I do not believe you possess the mental acuity to grasp the nature of portal magic.,I do not believe you possess the mental acuity to grasp the nature of portal magic.,8447,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"As a mage, you are one of a select group that can conjure a portal to transport you back to this very place.  I can teach you if you are ready.","As a mage, you are one of a select group that can conjure a portal to transport you back to this very place.  I can teach you if you are ready.",8448,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,I do not believe you possess the mental acuity to grasp the nature of portal magic.,8449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,"As a mage, you are one of a select group that can conjure a portal to transport you back to this very place.  I can teach you if you are ready.",8453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I do not believe you possess the mental acuity to grasp the nature of portal magic.,,8454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"As a mage, you are one of a select group that can conjure a portal to transport you back to this very place.  I can teach you if you are ready.",,8455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I do not believe you possess the mental acuity to grasp the nature of portal magic.,,8456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"As a mage, you are one of a select group that can conjure a portal to transport you back to this very place.  I can teach you if you are ready.",,8457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Monty be me name an' rats be me game.,,8463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
The strongest hides come from those kodo that have laid themselves to rest in this wasteland.,,8467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,"Between the light and the dark, there is shadow... and those shadows have powers you have yet to see.",8473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,"Between the light and the dark, there is shadow... and those shadows have powers you have yet to see.",8474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
You'll find no finer rat kabob this side of Khaz Modan!,,8475,0,0,0,0,0,0,0,0,1,5,0,0,0,0,40618
"You look like you could use some work, $g fella:lady;. You should board the tram and visit my brother, Monty, at the Ironforge Deeprun Tram depot. I'm sure he has something you could do.",,8477,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40618
"Watch your back, stranger.",,8478,0,0,0,0,0,0,0,0,25,0,0,0,0,0,40618
"Ravenholdt Manor does not recognize you, $c.",,8479,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
Brash. Master Ravenholdt does not like brash.,,8480,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"It is good to see you again, $n.",,8481,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"Greetings, $c. Have you spoken with Fahrad yet?",,8482,0,0,0,0,0,0,0,0,6,0,0,0,0,0,40618
"The Syndicate is made up of a bunch of hacks - disorganized, unskilled, and lazy... ",,8483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"You dare set foot inside Ravenholdt Manor, worm?","You dare set foot inside Ravenholdt Manor, worm?",8493,0,0,0,0,0,0,0,0,14,0,0,1,0,0,40618
Making it out of here without a blade in your back or poison in your veins would be an accomplishment.,Making it out of here without a blade in your back or poison in your veins would be an accomplishment.,8494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"You're shaping up nicely, $n. I've heard good things...","You're shaping up nicely, $n. I've heard good things...",8495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
You should talk to Winstone. I hear he's looking for thieves with your skill.,You should talk to Winstone. I hear he's looking for thieves with your skill.,8496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
,"May Elune walk with you, $c.  The Temple of the Moon has come to help the troubled citizens of Auberdine.",8503,0,0,0,0,0,0,0,0,2,1,0,0,0,0,40618
Go to the Valley of Honor and seek out Xon'cha near the stables.,Go to the Valley of Honor and seek out Xon'cha near the stables.,8509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Xon'cha will stable your extra pets.  Find him in the Valley of Honor at the stables between the arena and the Hunter's Hall.  Now begone!,Xon'cha will stable your extra pets.  Find him in the Valley of Honor at the stables between the arena and the Hunter's Hall.  Now begone!,8510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
It is the assistance of Bulrug that you need.  You will find him outside on the lower rise standing between the inn and the Thunder Bluff Bank.,It is the assistance of Bulrug that you need.  You will find him outside on the lower rise standing between the inn and the Thunder Bluff Bank.,8516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The concern that you show for the welfare of your animal companions is commendable.  Bulrug, on the lower rise, can help you with that.  Seek him out between the bank and the inn.","The concern that you show for the welfare of your animal companions is commendable.  Bulrug, on the lower rise, can help you with that.  Seek him out between the bank and the inn.",8517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Morganus the stable master can be found out in front of the stables strangely enough.,Morganus the stable master can be found out in front of the stables strangely enough.,8519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Not too clever are you?  Hmm, if I were a stable master perhaps I might be in the vicinity of say, the stable?  Look for Morganus over there.","Not too clever are you?  Hmm, if I were a stable master perhaps I might be in the vicinity of say, the stable?  Look for Morganus over there.",8520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Anya Maulray at inn on upper ring of Trade Quarter.,Anya Maulray at inn on upper ring of Trade Quarter.,8522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Us want lots of pets.  Anya Maulray help you take care of them.  You find her at inn, upper ring of Trade Quarter.","Us want lots of pets.  Anya Maulray help you take care of them.  You find her at inn, upper ring of Trade Quarter.",8523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
You can trust any pets you have to be well taken care of by Alassin.  He resides in the Cenarion Enclave where the hunters gather.,You can trust any pets you have to be well taken care of by Alassin.  He resides in the Cenarion Enclave where the hunters gather.,8526,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"For many hundreds of years Alassin has cared for the animals that our hunters befriend.  His care of animals is highly sought for by the hunters around here.  If you seek him as well, then look for him in the Cenarion Enclave.","For many hundreds of years Alassin has cared for the animals that our hunters befriend.  His care of animals is highly sought for by the hunters around here.  If you seek him as well, then look for him in the Cenarion Enclave.",8527,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"We are all pieces of a much larger puzzle, $n. Just as you guide the piece of a puzzle to its destination, so too are we guided by another.$B$BAnd perhaps they who guide us are themselves guided by an even greater force.",,8528,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40618
"Good ol' Erma, she's been taking care of the local animals for years now.  I'm sure she'd be happy to take care of any you'd like to put up.  She can be found right outside of the Lion's Pride Inn.","Good ol' Erma, she's been taking care of the local animals for years now.  I'm sure she'd be happy to take care of any you'd like to put up.  She can be found right outside of the Lion's Pride Inn.",8532,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Erma does all the caring for animals around here.  She's right outside the Lion's Pride Inn if you need to speak with her.,Erma does all the caring for animals around here.  She's right outside the Lion's Pride Inn if you need to speak with her.,8533,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Jenova Stoneshield over in the Dwarven District is the one you're looking for.  She tends to hunters' pets while they seek training from her father.,Jenova Stoneshield over in the Dwarven District is the one you're looking for.  She tends to hunters' pets while they seek training from her father.,8537,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"If you need to house your pet while you're training another, then you should talk to Jenova Stoneshield over in the Dwarven District.","If you need to house your pet while you're training another, then you should talk to Jenova Stoneshield over in the Dwarven District.",8538,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Taking care of animals is something that Ulbrek Firehand takes quite seriously.  He usually hangs out with the hunters at the Hall of Arms if ye want him to look after a pet or two.,Taking care of animals is something that Ulbrek Firehand takes quite seriously.  He usually hangs out with the hunters at the Hall of Arms if ye want him to look after a pet or two.,8543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Over in the Hall of Arms you can find our resident stable master, Ulbrek Firehand.  He'll make sure any pets ye have are well fed and rightly cared for.","Over in the Hall of Arms you can find our resident stable master, Ulbrek Firehand.  He'll make sure any pets ye have are well fed and rightly cared for.",8544,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I got something for you, $n. Looks important.","I got something for you, $n. Looks important.",8547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
